route_id,modification_type,reason,current_score,proposed_score,overlap_route_id,detail
18736703,retire,"Route has low demand-gain (f1=0.004, score=0.226) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.22634986410549268,,,Reduce frequency or retire 18736703; reallocate vehicles to higher-demand routes.
18736934,merge,Route overlaps 78.9% of served AGEBs with 18737003 (Jaccard=0.79). Consolidation improves frequency without expanding coverage.,0.1832758911064787,,18737003,Merge 18736934 into 18737003; combine headways to improve service frequency.
18736999,merge,Route overlaps 64.7% of served AGEBs with 18878117 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.13337995834795643,,18878117,Merge 18736999 into 18878117; combine headways to improve service frequency.
18737003,shortcut,Route detour_ratio=1.73 > 1.5. Current route_km=12.4km; estimated shortcut=7.9km (straight_line_km=7.2km x 1.1).,0.18885101285620634,,,Replace detoured alignment with direct route between highest-demand endpoints (~7.9km).
18737050,merge,Route overlaps 64.7% of served AGEBs with 18878117 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.133560617464083,,18878117,Merge 18737050 into 18878117; combine headways to improve service frequency.
18737087,merge,Route overlaps 60.0% of served AGEBs with 18736695 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.11303705143215065,,18736695,Merge 18737087 into 18736695; combine headways to improve service frequency.
18737153,merge,Route overlaps 60.0% of served AGEBs with 18794052 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.06909974879173868,,18794052,Merge 18737153 into 18794052; combine headways to improve service frequency.
18739303,merge,Route overlaps 66.7% of served AGEBs with 18794052 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.06545485556430722,,18794052,Merge 18739303 into 18794052; combine headways to improve service frequency.
18739338,merge,Route overlaps 79.2% of served AGEBs with 18739431 (Jaccard=0.79). Consolidation improves frequency without expanding coverage.,0.11508277773208091,,18739431,Merge 18739338 into 18739431; combine headways to improve service frequency.
18739350,merge,Route overlaps 79.2% of served AGEBs with 18739431 (Jaccard=0.79). Consolidation improves frequency without expanding coverage.,0.11508277773208091,,18739431,Merge 18739350 into 18739431; combine headways to improve service frequency.
18739358,merge,Route overlaps 83.3% of served AGEBs with 18739378 (Jaccard=0.83). Consolidation improves frequency without expanding coverage.,0.22387508101964887,,18739378,Merge 18739358 into 18739378; combine headways to improve service frequency.
18739365,merge,Route overlaps 65.5% of served AGEBs with 18739431 (Jaccard=0.66). Consolidation improves frequency without expanding coverage.,0.09277548619210857,,18739431,Merge 18739365 into 18739431; combine headways to improve service frequency.
18739378,retire,"Route has low demand-gain (f1=0.003, score=0.226) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.2260959160521594,,,Reduce frequency or retire 18739378; reallocate vehicles to higher-demand routes.
18739379,merge,Route overlaps 69.0% of served AGEBs with 18739431 (Jaccard=0.69). Consolidation improves frequency without expanding coverage.,0.0912954878597587,,18739431,Merge 18739379 into 18739431; combine headways to improve service frequency.
18739380,merge,Route overlaps 82.6% of served AGEBs with 18739431 (Jaccard=0.83). Consolidation improves frequency without expanding coverage.,0.06697994915051735,,18739431,Merge 18739380 into 18739431; combine headways to improve service frequency.
18739383,retire,"Route has low demand-gain (f1=0.005, score=0.206) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.20559930579115773,,,Reduce frequency or retire 18739383; reallocate vehicles to higher-demand routes.
18739384,merge,Route overlaps 62.5% of served AGEBs with 18794052 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.06616464276844863,,18794052,Merge 18739384 into 18794052; combine headways to improve service frequency.
18739385,merge,Route overlaps 69.2% of served AGEBs with 18739431 (Jaccard=0.69). Consolidation improves frequency without expanding coverage.,0.07639684116498943,,18739431,Merge 18739385 into 18739431; combine headways to improve service frequency.
18739396,retire,"Route has low demand-gain (f1=0.003, score=0.220) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.21974848103828193,,,Reduce frequency or retire 18739396; reallocate vehicles to higher-demand routes.
18739397,merge,Route overlaps 73.1% of served AGEBs with 18739431 (Jaccard=0.73). Consolidation improves frequency without expanding coverage.,0.07865840780016442,,18739431,Merge 18739397 into 18739431; combine headways to improve service frequency.
18739416,merge,Route overlaps 73.1% of served AGEBs with 18739431 (Jaccard=0.73). Consolidation improves frequency without expanding coverage.,0.07529811634021236,,18739431,Merge 18739416 into 18739431; combine headways to improve service frequency.
18739417,merge,Route overlaps 100.0% of served AGEBs with 18739434 (Jaccard=1.00). Consolidation improves frequency without expanding coverage.,0.30497498272676044,,18739434,Merge 18739417 into 18739434; combine headways to improve service frequency.
18739425,merge,Route overlaps 62.5% of served AGEBs with 18212736 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.17948392245180506,,18212736,Merge 18739425 into 18212736; combine headways to improve service frequency.
18739431,merge,Route overlaps 65.2% of served AGEBs with 18794052 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.15259925339163033,,18794052,Merge 18739431 into 18794052; combine headways to improve service frequency.
18739433,merge,Route overlaps 76.9% of served AGEBs with 18739431 (Jaccard=0.77). Consolidation improves frequency without expanding coverage.,0.07755847980429137,,18739431,Merge 18739433 into 18739431; combine headways to improve service frequency.
18739435,merge,Route overlaps 65.2% of served AGEBs with 18794052 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.15229860301071368,,18794052,Merge 18739435 into 18794052; combine headways to improve service frequency.
18739441,merge,Route overlaps 100.0% of served AGEBs with 18739386 (Jaccard=1.00). Consolidation improves frequency without expanding coverage.,0.35648064892720666,,18739386,Merge 18739441 into 18739386; combine headways to improve service frequency.
18739443,retire,"Route has low demand-gain (f1=0.000, score=0.000) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.0,,,Reduce frequency or retire 18739443; reallocate vehicles to higher-demand routes.
18739445,retire,"Route has low demand-gain (f1=0.000, score=0.000) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.0,,,Reduce frequency or retire 18739445; reallocate vehicles to higher-demand routes.
18739446,merge,Route overlaps 79.2% of served AGEBs with 18739431 (Jaccard=0.79). Consolidation improves frequency without expanding coverage.,0.10628291921899692,,18739431,Merge 18739446 into 18739431; combine headways to improve service frequency.
18739457,merge,Route overlaps 76.9% of served AGEBs with 18739431 (Jaccard=0.77). Consolidation improves frequency without expanding coverage.,0.08417665066346741,,18739431,Merge 18739457 into 18739431; combine headways to improve service frequency.
18739458,merge,Route overlaps 82.4% of served AGEBs with 18739396 (Jaccard=0.82). Consolidation improves frequency without expanding coverage.,0.20063120344439878,,18739396,Merge 18739458 into 18739396; combine headways to improve service frequency.
18739462,merge,Route overlaps 79.2% of served AGEBs with 18739431 (Jaccard=0.79). Consolidation improves frequency without expanding coverage.,0.10628291921899692,,18739431,Merge 18739462 into 18739431; combine headways to improve service frequency.
18739465,merge,Route overlaps 64.0% of served AGEBs with 18212742 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.0900244268639997,,18212742,Merge 18739465 into 18212742; combine headways to improve service frequency.
18739470,merge,Route overlaps 74.1% of served AGEBs with 18739431 (Jaccard=0.74). Consolidation improves frequency without expanding coverage.,0.08276533110642215,,18739431,Merge 18739470 into 18739431; combine headways to improve service frequency.
18739473,shortcut,Route detour_ratio=1.56 > 1.5. Current route_km=18.8km; estimated shortcut=13.2km (straight_line_km=12.0km x 1.1).,0.13190421819565168,,,Replace detoured alignment with direct route between highest-demand endpoints (~13.2km).
18739474,merge,Route overlaps 70.4% of served AGEBs with 18739557 (Jaccard=0.70). Consolidation improves frequency without expanding coverage.,0.10719183388697184,,18739557,Merge 18739474 into 18739557; combine headways to improve service frequency.
18739475,merge,Route overlaps 69.6% of served AGEBs with 18212742 (Jaccard=0.70). Consolidation improves frequency without expanding coverage.,0.1015730966205795,,18212742,Merge 18739475 into 18212742; combine headways to improve service frequency.
18739483,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.039471275819710834,,18796291,Merge 18739483 into 18796291; combine headways to improve service frequency.
18739502,merge,Route overlaps 82.6% of served AGEBs with 18739431 (Jaccard=0.83). Consolidation improves frequency without expanding coverage.,0.08586717592020107,,18739431,Merge 18739502 into 18739431; combine headways to improve service frequency.
18739503,merge,Route overlaps 60.9% of served AGEBs with 18794052 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.03891726740000293,,18794052,Merge 18739503 into 18794052; combine headways to improve service frequency.
18739505,merge,Route overlaps 64.0% of served AGEBs with 18212742 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.08857921277913605,,18212742,Merge 18739505 into 18212742; combine headways to improve service frequency.
18739516,merge,Route overlaps 60.9% of served AGEBs with 18794052 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.03891726740000293,,18794052,Merge 18739516 into 18794052; combine headways to improve service frequency.
18739518,merge,Route overlaps 69.6% of served AGEBs with 18212742 (Jaccard=0.70). Consolidation improves frequency without expanding coverage.,0.09846711944686484,,18212742,Merge 18739518 into 18212742; combine headways to improve service frequency.
18739519,merge,Route overlaps 62.5% of served AGEBs with 18794052 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.08046128600973176,,18794052,Merge 18739519 into 18794052; combine headways to improve service frequency.
18739527,merge,Route overlaps 95.5% of served AGEBs with 18739473 (Jaccard=0.95). Consolidation improves frequency without expanding coverage.,0.11392467046389279,,18739473,Merge 18739527 into 18739473; combine headways to improve service frequency.
18739528,merge,Route overlaps 65.0% of served AGEBs with 18796291 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.052760086585837085,,18796291,Merge 18739528 into 18796291; combine headways to improve service frequency.
18739535,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.039471275819710834,,18796291,Merge 18739535 into 18796291; combine headways to improve service frequency.
18739537,merge,Route overlaps 82.6% of served AGEBs with 18739431 (Jaccard=0.83). Consolidation improves frequency without expanding coverage.,0.06754107642664538,,18739431,Merge 18739537 into 18739431; combine headways to improve service frequency.
18739547,merge,Route overlaps 82.8% of served AGEBs with 18266201 (Jaccard=0.83). Consolidation improves frequency without expanding coverage.,0.10179937714067633,,18266201,Merge 18739547 into 18266201; combine headways to improve service frequency.
18739557,retire,"Route has low demand-gain (f1=0.003, score=0.111) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.11141860385628055,,,Reduce frequency or retire 18739557; reallocate vehicles to higher-demand routes.
18739558,merge,Route overlaps 85.7% of served AGEBs with 18292016 (Jaccard=0.86). Consolidation improves frequency without expanding coverage.,0.11199203609618576,,18292016,Merge 18739558 into 18292016; combine headways to improve service frequency.
18739561,merge,Route overlaps 62.5% of served AGEBs with 18794052 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.06666264498958566,,18794052,Merge 18739561 into 18794052; combine headways to improve service frequency.
18739571,shortcut,Route detour_ratio=1.54 > 1.5. Current route_km=11.5km; estimated shortcut=8.2km (straight_line_km=7.5km x 1.1).,0.20822902944581995,,,Replace detoured alignment with direct route between highest-demand endpoints (~8.2km).
18739624,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.039471275819710834,,18796291,Merge 18739624 into 18796291; combine headways to improve service frequency.
18739673,merge,Route overlaps 60.9% of served AGEBs with 18794052 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.03891726740000293,,18794052,Merge 18739673 into 18794052; combine headways to improve service frequency.
18756034,merge,Route overlaps 81.0% of served AGEBs with 18704763 (Jaccard=0.81). Consolidation improves frequency without expanding coverage.,0.05050079347694865,,18704763,Merge 18756034 into 18704763; combine headways to improve service frequency.
18756038,merge,Route overlaps 65.0% of served AGEBs with 18796291 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.05327199783535898,,18796291,Merge 18756038 into 18796291; combine headways to improve service frequency.
18756044,merge,Route overlaps 85.0% of served AGEBs with 18704763 (Jaccard=0.85). Consolidation improves frequency without expanding coverage.,0.06076973108945277,,18704763,Merge 18756044 into 18704763; combine headways to improve service frequency.
18756184,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.05765503284433271,,18796291,Merge 18756184 into 18796291; combine headways to improve service frequency.
18756212,merge,Route overlaps 61.9% of served AGEBs with 18796291 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.0537998904627148,,18796291,Merge 18756212 into 18796291; combine headways to improve service frequency.
18756216,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.039471275819710834,,18796291,Merge 18756216 into 18796291; combine headways to improve service frequency.
18756218,merge,Route overlaps 61.9% of served AGEBs with 18796291 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.038297159748584025,,18796291,Merge 18756218 into 18796291; combine headways to improve service frequency.
18756221,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.05084078094727615,,18796291,Merge 18756221 into 18796291; combine headways to improve service frequency.
18765970,merge,Route overlaps 75.0% of served AGEBs with 18739571 (Jaccard=0.75). Consolidation improves frequency without expanding coverage.,0.19941788076991807,,18739571,Merge 18765970 into 18739571; combine headways to improve service frequency.
18765971,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.039471275819710834,,18796291,Merge 18765971 into 18796291; combine headways to improve service frequency.
18765983,merge,Route overlaps 61.9% of served AGEBs with 18796291 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.044729545210218075,,18796291,Merge 18765983 into 18796291; combine headways to improve service frequency.
18765988,merge,Route overlaps 88.0% of served AGEBs with 18765996 (Jaccard=0.88). Consolidation improves frequency without expanding coverage.,0.17550176586010088,,18765996,Merge 18765988 into 18765996; combine headways to improve service frequency.
18765996,retire,"Route has low demand-gain (f1=0.003, score=0.189) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.1894776475501086,,,Reduce frequency or retire 18765996; reallocate vehicles to higher-demand routes.
18766238,merge,Route overlaps 77.8% of served AGEBs with 18878117 (Jaccard=0.78). Consolidation improves frequency without expanding coverage.,0.19898698770473722,,18878117,Merge 18766238 into 18878117; combine headways to improve service frequency.
18766349,merge,Route overlaps 68.4% of served AGEBs with 18796291 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.039471275819710834,,18796291,Merge 18766349 into 18796291; combine headways to improve service frequency.
18766356,merge,Route overlaps 61.9% of served AGEBs with 18796291 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.038297159748584025,,18796291,Merge 18766356 into 18796291; combine headways to improve service frequency.
18766357,merge,Route overlaps 76.2% of served AGEBs with 18794052 (Jaccard=0.76). Consolidation improves frequency without expanding coverage.,0.04994127541867102,,18794052,Merge 18766357 into 18794052; combine headways to improve service frequency.
18766358,merge,Route overlaps 71.4% of served AGEBs with 18794052 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.04977585742478868,,18794052,Merge 18766358 into 18794052; combine headways to improve service frequency.
18766365,merge,Route overlaps 65.4% of served AGEBs with 18794052 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.07687993558383134,,18794052,Merge 18766365 into 18794052; combine headways to improve service frequency.
18766368,merge,Route overlaps 80.0% of served AGEBs with 18268510 (Jaccard=0.80). Consolidation improves frequency without expanding coverage.,0.053439899134816365,,18268510,Merge 18766368 into 18268510; combine headways to improve service frequency.
18766369,merge,Route overlaps 68.0% of served AGEBs with 18794052 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.059433697254144394,,18794052,Merge 18766369 into 18794052; combine headways to improve service frequency.
18766370,merge,Route overlaps 65.2% of served AGEBs with 18794052 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.05764132403896563,,18794052,Merge 18766370 into 18794052; combine headways to improve service frequency.
18766373,merge,Route overlaps 61.9% of served AGEBs with 18796291 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.05797088688467003,,18796291,Merge 18766373 into 18796291; combine headways to improve service frequency.
18766376,merge,Route overlaps 60.0% of served AGEBs with 18794052 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.06028515190935111,,18794052,Merge 18766376 into 18794052; combine headways to improve service frequency.
18766377,merge,Route overlaps 77.8% of served AGEBs with 18878117 (Jaccard=0.78). Consolidation improves frequency without expanding coverage.,0.19901242158765314,,18878117,Merge 18766377 into 18878117; combine headways to improve service frequency.
18766381,merge,Route overlaps 81.2% of served AGEBs with 18782084 (Jaccard=0.81). Consolidation improves frequency without expanding coverage.,0.17699735602015898,,18782084,Merge 18766381 into 18782084; combine headways to improve service frequency.
18766382,merge,Route overlaps 73.9% of served AGEBs with 18794052 (Jaccard=0.74). Consolidation improves frequency without expanding coverage.,0.05686712620022492,,18794052,Merge 18766382 into 18794052; combine headways to improve service frequency.
18766389,shortcut,Route detour_ratio=1.67 > 1.5. Current route_km=20.6km; estimated shortcut=13.6km (straight_line_km=12.4km x 1.1).,0.13336772898266783,,,Replace detoured alignment with direct route between highest-demand endpoints (~13.6km).
18766391,merge,Route overlaps 70.4% of served AGEBs with 18766389 (Jaccard=0.70). Consolidation improves frequency without expanding coverage.,0.12722068995257874,,18766389,Merge 18766391 into 18766389; combine headways to improve service frequency.
18768312,merge,Route overlaps 68.2% of served AGEBs with 18874884 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.1602141900036195,,18874884,Merge 18768312 into 18874884; combine headways to improve service frequency.
18768314,merge,Route overlaps 63.6% of served AGEBs with 18874884 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.16067948264346307,,18874884,Merge 18768314 into 18874884; combine headways to improve service frequency.
18768324,retire,"Route has low demand-gain (f1=0.004, score=0.213) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.21299442862694554,,,Reduce frequency or retire 18768324; reallocate vehicles to higher-demand routes.
18768395,merge,Route overlaps 93.8% of served AGEBs with 18768324 (Jaccard=0.94). Consolidation improves frequency without expanding coverage.,0.18797542305296622,,18768324,Merge 18768395 into 18768324; combine headways to improve service frequency.
18768446,merge,Route overlaps 86.4% of served AGEBs with 18768818 (Jaccard=0.86). Consolidation improves frequency without expanding coverage.,0.1239535721201181,,18768818,Merge 18768446 into 18768818; combine headways to improve service frequency.
18768458,merge,Route overlaps 69.6% of served AGEBs with 18768823 (Jaccard=0.70). Consolidation improves frequency without expanding coverage.,0.128975010768604,,18768823,Merge 18768458 into 18768823; combine headways to improve service frequency.
18768725,shortcut,Route detour_ratio=1.93 > 1.5. Current route_km=17.0km; estimated shortcut=9.7km (straight_line_km=8.8km x 1.1).,0.15171925041191353,,,Replace detoured alignment with direct route between highest-demand endpoints (~9.7km).
18768791,merge,Route overlaps 100.0% of served AGEBs with 18768725 (Jaccard=1.00). Consolidation improves frequency without expanding coverage.,0.1458791426779221,,18768725,Merge 18768791 into 18768725; combine headways to improve service frequency.
18768803,retire,"Route has low demand-gain (f1=0.003, score=0.152) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.15184800765624928,,,Reduce frequency or retire 18768803; reallocate vehicles to higher-demand routes.
18768813,retire,"Route has low demand-gain (f1=0.004, score=0.143) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.14325858247778225,,,Reduce frequency or retire 18768813; reallocate vehicles to higher-demand routes.
18768818,retire,"Route has low demand-gain (f1=0.007, score=0.141) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.14111106404285675,,,Reduce frequency or retire 18768818; reallocate vehicles to higher-demand routes.
18768823,retire,"Route has low demand-gain (f1=0.009, score=0.151) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.1511594350364885,,,Reduce frequency or retire 18768823; reallocate vehicles to higher-demand routes.
18768889,shortcut,Route detour_ratio=2.00 > 1.5. Current route_km=22.5km; estimated shortcut=12.4km (straight_line_km=11.3km x 1.1).,0.11246587108851125,,,Replace detoured alignment with direct route between highest-demand endpoints (~12.4km).
18768918,merge,Route overlaps 83.9% of served AGEBs with 18768889 (Jaccard=0.84). Consolidation improves frequency without expanding coverage.,0.08716864693910861,,18768889,Merge 18768918 into 18768889; combine headways to improve service frequency.
18769524,merge,Route overlaps 86.4% of served AGEBs with 18768818 (Jaccard=0.86). Consolidation improves frequency without expanding coverage.,0.1297153058094972,,18768818,Merge 18769524 into 18768818; combine headways to improve service frequency.
18769527,merge,Route overlaps 64.0% of served AGEBs with 18768823 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.1404562339327595,,18768823,Merge 18769527 into 18768823; combine headways to improve service frequency.
18769548,merge,Route overlaps 60.0% of served AGEBs with 18769524 (Jaccard=0.60). Consolidation improves frequency without expanding coverage.,0.05221798486253881,,18769524,Merge 18769548 into 18769524; combine headways to improve service frequency.
18769577,merge,Route overlaps 72.4% of served AGEBs with 18769527 (Jaccard=0.72). Consolidation improves frequency without expanding coverage.,0.05485960191098731,,18769527,Merge 18769577 into 18769527; combine headways to improve service frequency.
18769578,retire,"Route has low demand-gain (f1=0.003, score=0.120) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.11997011527665942,,,Reduce frequency or retire 18769578; reallocate vehicles to higher-demand routes.
18769580,merge,Route overlaps 81.0% of served AGEBs with 18794052 (Jaccard=0.81). Consolidation improves frequency without expanding coverage.,0.049803447403835896,,18794052,Merge 18769580 into 18794052; combine headways to improve service frequency.
18769581,merge,Route overlaps 66.7% of served AGEBs with 18768818 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.10081893481760414,,18768818,Merge 18769581 into 18768818; combine headways to improve service frequency.
18769588,merge,Route overlaps 61.3% of served AGEBs with 18840584 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.08158522575316227,,18840584,Merge 18769588 into 18840584; combine headways to improve service frequency.
18769589,merge,Route overlaps 64.0% of served AGEBs with 18768823 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.10270793729303604,,18768823,Merge 18769589 into 18768823; combine headways to improve service frequency.
18769593,shortcut,Route detour_ratio=1.61 > 1.5. Current route_km=25.5km; estimated shortcut=17.4km (straight_line_km=15.8km x 1.1).,0.07591357606198781,,,Replace detoured alignment with direct route between highest-demand endpoints (~17.4km).
18769626,merge,Route overlaps 77.8% of served AGEBs with 18769641 (Jaccard=0.78). Consolidation improves frequency without expanding coverage.,0.11994512711240754,,18769641,Merge 18769626 into 18769641; combine headways to improve service frequency.
18769629,merge,Route overlaps 85.7% of served AGEBs with 18769698 (Jaccard=0.86). Consolidation improves frequency without expanding coverage.,0.13649463714758814,,18769698,Merge 18769629 into 18769698; combine headways to improve service frequency.
18769641,retire,"Route has low demand-gain (f1=0.003, score=0.130) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.1301541012516414,,,Reduce frequency or retire 18769641; reallocate vehicles to higher-demand routes.
18769647,merge,Route overlaps 63.3% of served AGEBs with 18840584 (Jaccard=0.63). Consolidation improves frequency without expanding coverage.,0.07939838224155438,,18840584,Merge 18769647 into 18840584; combine headways to improve service frequency.
18769649,merge,Route overlaps 63.3% of served AGEBs with 18768818 (Jaccard=0.63). Consolidation improves frequency without expanding coverage.,0.05869936070844728,,18768818,Merge 18769649 into 18768818; combine headways to improve service frequency.
18769664,merge,Route overlaps 61.7% of served AGEBs with 18769578 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.04539566244437027,,18769578,Merge 18769664 into 18769578; combine headways to improve service frequency.
18769670,merge,Route overlaps 66.7% of served AGEBs with 18768823 (Jaccard=0.67). Consolidation improves frequency without expanding coverage.,0.1303297225763772,,18768823,Merge 18769670 into 18768823; combine headways to improve service frequency.
18769675,merge,Route overlaps 64.1% of served AGEBs with 18769641 (Jaccard=0.64). Consolidation improves frequency without expanding coverage.,0.10354057304047815,,18769641,Merge 18769675 into 18769641; combine headways to improve service frequency.
18769686,merge,Route overlaps 62.5% of served AGEBs with 18794052 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.060489882277503244,,18794052,Merge 18769686 into 18794052; combine headways to improve service frequency.
18769687,merge,Route overlaps 73.9% of served AGEBs with 18794052 (Jaccard=0.74). Consolidation improves frequency without expanding coverage.,0.05322567897983865,,18794052,Merge 18769687 into 18794052; combine headways to improve service frequency.
18769689,retire,"Route has low demand-gain (f1=0.003, score=0.131) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.13096494355257685,,,Reduce frequency or retire 18769689; reallocate vehicles to higher-demand routes.
18769693,merge,Route overlaps 70.8% of served AGEBs with 18794052 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.059603621517149916,,18794052,Merge 18769693 into 18794052; combine headways to improve service frequency.
18769698,shortcut,Route detour_ratio=1.83 > 1.5. Current route_km=18.7km; estimated shortcut=11.2km (straight_line_km=10.2km x 1.1).,0.1423258273884159,,,Replace detoured alignment with direct route between highest-demand endpoints (~11.2km).
18769705,merge,Route overlaps 65.2% of served AGEBs with 18794052 (Jaccard=0.65). Consolidation improves frequency without expanding coverage.,0.053606385718717384,,18794052,Merge 18769705 into 18794052; combine headways to improve service frequency.
18769707,merge,Route overlaps 68.2% of served AGEBs with 18794052 (Jaccard=0.68). Consolidation improves frequency without expanding coverage.,0.0539662891470442,,18794052,Merge 18769707 into 18794052; combine headways to improve service frequency.
18769713,merge,Route overlaps 75.0% of served AGEBs with 18769527 (Jaccard=0.75). Consolidation improves frequency without expanding coverage.,0.05710158499717951,,18769527,Merge 18769713 into 18769527; combine headways to improve service frequency.
18769725,merge,Route overlaps 95.8% of served AGEBs with 18769885 (Jaccard=0.96). Consolidation improves frequency without expanding coverage.,0.1796394669009471,,18769885,Merge 18769725 into 18769885; combine headways to improve service frequency.
18769798,merge,Route overlaps 77.3% of served AGEBs with 18794052 (Jaccard=0.77). Consolidation improves frequency without expanding coverage.,0.049365589927299815,,18794052,Merge 18769798 into 18794052; combine headways to improve service frequency.
18769803,merge,Route overlaps 61.5% of served AGEBs with 18769524 (Jaccard=0.61). Consolidation improves frequency without expanding coverage.,0.10850790595296365,,18769524,Merge 18769803 into 18769524; combine headways to improve service frequency.
18769840,merge,Route overlaps 62.5% of served AGEBs with 18794052 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.06931966652736124,,18794052,Merge 18769840 into 18794052; combine headways to improve service frequency.
18769849,merge,Route overlaps 70.8% of served AGEBs with 18794052 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.06089880239415897,,18794052,Merge 18769849 into 18794052; combine headways to improve service frequency.
18769861,merge,Route overlaps 61.9% of served AGEBs with 18582498 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.05820755084691322,,18582498,Merge 18769861 into 18582498; combine headways to improve service frequency.
18769863,merge,Route overlaps 70.8% of served AGEBs with 18794052 (Jaccard=0.71). Consolidation improves frequency without expanding coverage.,0.057018809347559665,,18794052,Merge 18769863 into 18794052; combine headways to improve service frequency.
18769866,retire,"Route has low demand-gain (f1=0.007, score=0.112) with no high-scoring overlapping route. Consider service reduction or rerouting to higher-demand corridor.",0.11199564052955763,,,Reduce frequency or retire 18769866; reallocate vehicles to higher-demand routes.
18769875,merge,Route overlaps 61.9% of served AGEBs with 18718061 (Jaccard=0.62). Consolidation improves frequency without expanding coverage.,0.07535257260935375,,18718061,Merge 18769875 into 18718061; combine headways to improve service frequency.
